warm start from runs/run100k/ckpt_100000.pt (2,773,699 params)
learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=32, net 2,773,699 params, study=on, gate at 0 games
  GATE OPEN @1: study/resignation enabled
[25/60000] warmup | plies 49 decisive 96% | buffer 1229 steps 0 | 12.3 g/min eta 81.5h
[21700/60000] loss 2.118 (pi 1.711 v 0.082 q 0.029 c 0.047) | plies 107 decisive 80% | buffer 200000 steps 40294 | 67.1 g/min eta 9.5h
[21725/60000] loss 2.113 (pi 1.707 v 0.082 q 0.029 c 0.047) | plies 106 decisive 80% | buffer 200000 steps 40337 | 67.1 g/min eta 9.5h
[21750/60000] loss 2.110 (pi 1.701 v 0.083 q 0.028 c 0.047) | plies 107 decisive 80% | buffer 200000 steps 40383 | 67.1 g/min eta 9.5h
[21775/60000] loss 2.115 (pi 1.709 v 0.082 q 0.028 c 0.047) | plies 105 decisive 81% | buffer 200000 steps 40430 | 67.1 g/min eta 9.5h
[21800/60000] loss 2.113 (pi 1.709 v 0.082 q 0.028 c 0.046) | plies 104 decisive 82% | buffer 200000 steps 40475 | 67.1 g/min eta 9.5h
[21825/60000] loss 2.117 (pi 1.711 v 0.082 q 0.028 c 0.047) | plies 103 decisive 82% | buffer 200000 steps 40524 | 67.1 g/min eta 9.5h
[21850/60000] loss 2.121 (pi 1.717 v 0.082 q 0.029 c 0.046) | plies 104 decisive 84% | buffer 200000 steps 40577 | 67.1 g/min eta 9.5h
[21875/60000] loss 2.122 (pi 1.716 v 0.082 q 0.029 c 0.046) | plies 102 decisive 86% | buffer 200000 steps 40619 | 67.1 g/min eta 9.5h
[21900/60000] loss 2.129 (pi 1.722 v 0.082 q 0.029 c 0.047) | plies 102 decisive 86% | buffer 200000 steps 40667 | 67.1 g/min eta 9.5h
[21925/60000] loss 2.112 (pi 1.709 v 0.082 q 0.029 c 0.047) | plies 104 decisive 86% | buffer 200000 steps 40715 | 67.1 g/min eta 9.5h
[21950/60000] loss 2.117 (pi 1.714 v 0.082 q 0.029 c 0.048) | plies 104 decisive 84% | buffer 200000 steps 40759 | 67.1 g/min eta 9.4h
[21975/60000] loss 2.115 (pi 1.715 v 0.082 q 0.029 c 0.047) | plies 106 decisive 84% | buffer 200000 steps 40806 | 67.1 g/min eta 9.4h
[22000/60000] loss 2.113 (pi 1.710 v 0.083 q 0.028 c 0.048) | plies 107 decisive 82% | buffer 200000 steps 40853 | 67.1 g/min eta 9.4h
  EVAL @22000: q-greedy 3-21-0 | policy-greedy 11-13-0 | search 8-0-0 (eval 76s)
[22025/60000] loss 2.114 (pi 1.712 v 0.082 q 0.028 c 0.047) | plies 106 decisive 84% | buffer 200000 steps 40898 | 66.9 g/min eta 9.5h
[22050/60000] loss 2.112 (pi 1.709 v 0.082 q 0.028 c 0.046) | plies 105 decisive 82% | buffer 200000 steps 40947 | 66.9 g/min eta 9.4h
[22075/60000] loss 2.105 (pi 1.701 v 0.082 q 0.029 c 0.047) | plies 106 decisive 82% | buffer 200000 steps 40994 | 67.0 g/min eta 9.4h
[22100/60000] loss 2.092 (pi 1.690 v 0.081 q 0.029 c 0.047) | plies 105 decisive 82% | buffer 200000 steps 41040 | 67.0 g/min eta 9.4h
[22125/60000] loss 2.090 (pi 1.687 v 0.082 q 0.029 c 0.047) | plies 104 decisive 80% | buffer 200000 steps 41086 | 67.0 g/min eta 9.4h
[22150/60000] loss 2.099 (pi 1.696 v 0.082 q 0.028 c 0.047) | plies 103 decisive 83% | buffer 200000 steps 41128 | 67.0 g/min eta 9.4h
[22175/60000] loss 2.101 (pi 1.699 v 0.082 q 0.029 c 0.047) | plies 101 decisive 83% | buffer 200000 steps 41178 | 67.0 g/min eta 9.4h
[22200/60000] loss 2.096 (pi 1.697 v 0.081 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 41225 | 67.0 g/min eta 9.4h
[22225/60000] loss 2.108 (pi 1.703 v 0.082 q 0.028 c 0.047) | plies 102 decisive 82% | buffer 200000 steps 41274 | 67.0 g/min eta 9.4h
[22250/60000] loss 2.109 (pi 1.706 v 0.081 q 0.028 c 0.047) | plies 104 decisive 82% | buffer 200000 steps 41329 | 67.1 g/min eta 9.4h
[22275/60000] loss 2.108 (pi 1.705 v 0.081 q 0.028 c 0.047) | plies 105 decisive 81% | buffer 200000 steps 41380 | 67.1 g/min eta 9.4h
[22300/60000] loss 2.110 (pi 1.707 v 0.082 q 0.028 c 0.046) | plies 105 decisive 80% | buffer 200000 steps 41426 | 67.0 g/min eta 9.4h
[22325/60000] loss 2.111 (pi 1.707 v 0.082 q 0.028 c 0.046) | plies 105 decisive 80% | buffer 200000 steps 41470 | 67.1 g/min eta 9.4h
[22350/60000] loss 2.102 (pi 1.700 v 0.081 q 0.028 c 0.046) | plies 107 decisive 78% | buffer 200000 steps 41519 | 67.1 g/min eta 9.4h
[22375/60000] loss 2.104 (pi 1.702 v 0.081 q 0.028 c 0.047) | plies 108 decisive 77% | buffer 200000 steps 41571 | 67.0 g/min eta 9.4h
[22400/60000] loss 2.107 (pi 1.703 v 0.081 q 0.028 c 0.048) | plies 108 decisive 76% | buffer 200000 steps 41615 | 67.1 g/min eta 9.3h
[22425/60000] loss 2.098 (pi 1.697 v 0.081 q 0.028 c 0.047) | plies 105 decisive 79% | buffer 200000 steps 41658 | 67.0 g/min eta 9.3h
[22450/60000] loss 2.097 (pi 1.696 v 0.081 q 0.028 c 0.047) | plies 102 decisive 81% | buffer 200000 steps 41697 | 67.1 g/min eta 9.3h
[22475/60000] loss 2.095 (pi 1.696 v 0.081 q 0.028 c 0.047) | plies 104 decisive 80% | buffer 200000 steps 41747 | 67.1 g/min eta 9.3h
[22500/60000] loss 2.092 (pi 1.692 v 0.080 q 0.028 c 0.048) | plies 103 decisive 81% | buffer 200000 steps 41793 | 67.1 g/min eta 9.3h
[22525/60000] loss 2.092 (pi 1.693 v 0.080 q 0.028 c 0.047) | plies 104 decisive 80% | buffer 200000 steps 41836 | 67.1 g/min eta 9.3h
[22550/60000] loss 2.094 (pi 1.696 v 0.081 q 0.028 c 0.047) | plies 103 decisive 82% | buffer 200000 steps 41884 | 67.1 g/min eta 9.3h
[22575/60000] loss 2.097 (pi 1.695 v 0.081 q 0.028 c 0.047) | plies 101 decisive 84% | buffer 200000 steps 41928 | 67.1 g/min eta 9.3h
[22600/60000] loss 2.100 (pi 1.701 v 0.080 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 41976 | 67.1 g/min eta 9.3h
[22625/60000] loss 2.096 (pi 1.698 v 0.081 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 42017 | 67.1 g/min eta 9.3h
[22650/60000] loss 2.100 (pi 1.701 v 0.081 q 0.028 c 0.047) | plies 104 decisive 82% | buffer 200000 steps 42066 | 67.1 g/min eta 9.3h
[22675/60000] loss 2.095 (pi 1.694 v 0.082 q 0.028 c 0.048) | plies 102 decisive 83% | buffer 200000 steps 42114 | 67.1 g/min eta 9.3h
[22700/60000] loss 2.095 (pi 1.692 v 0.082 q 0.028 c 0.048) | plies 103 decisive 81% | buffer 200000 steps 42159 | 67.1 g/min eta 9.3h
[22725/60000] loss 2.096 (pi 1.694 v 0.082 q 0.028 c 0.047) | plies 102 decisive 82% | buffer 200000 steps 42207 | 67.1 g/min eta 9.3h
[22750/60000] loss 2.088 (pi 1.687 v 0.082 q 0.028 c 0.047) | plies 101 decisive 82% | buffer 200000 steps 42250 | 67.1 g/min eta 9.3h
[22775/60000] loss 2.088 (pi 1.689 v 0.080 q 0.028 c 0.046) | plies 102 decisive 81% | buffer 200000 steps 42295 | 67.1 g/min eta 9.3h
[22800/60000] loss 2.094 (pi 1.692 v 0.081 q 0.028 c 0.046) | plies 101 decisive 80% | buffer 200000 steps 42339 | 67.1 g/min eta 9.2h
[22825/60000] loss 2.095 (pi 1.691 v 0.081 q 0.028 c 0.047) | plies 104 decisive 78% | buffer 200000 steps 42389 | 67.1 g/min eta 9.2h
[22850/60000] loss 2.090 (pi 1.688 v 0.081 q 0.028 c 0.047) | plies 104 decisive 77% | buffer 200000 steps 42437 | 67.1 g/min eta 9.2h
[22875/60000] loss 2.091 (pi 1.687 v 0.082 q 0.028 c 0.047) | plies 106 decisive 76% | buffer 200000 steps 42488 | 67.1 g/min eta 9.2h
[22900/60000] loss 2.094 (pi 1.691 v 0.082 q 0.028 c 0.047) | plies 106 decisive 78% | buffer 200000 steps 42539 | 67.1 g/min eta 9.2h
[22925/60000] loss 2.094 (pi 1.690 v 0.082 q 0.028 c 0.048) | plies 106 decisive 78% | buffer 200000 steps 42583 | 67.1 g/min eta 9.2h
[22950/60000] loss 2.087 (pi 1.685 v 0.081 q 0.028 c 0.047) | plies 108 decisive 76% | buffer 200000 steps 42637 | 67.1 g/min eta 9.2h
[22975/60000] loss 2.095 (pi 1.691 v 0.082 q 0.028 c 0.048) | plies 108 decisive 76% | buffer 200000 steps 42681 | 67.1 g/min eta 9.2h
[23000/60000] loss 2.090 (pi 1.689 v 0.081 q 0.028 c 0.048) | plies 110 decisive 74% | buffer 200000 steps 42729 | 67.1 g/min eta 9.2h
  EVAL @23000: q-greedy 7-17-0 | policy-greedy 11-13-0 | search 8-0-0 (eval 62s)
[23025/60000] loss 2.084 (pi 1.684 v 0.082 q 0.029 c 0.048) | plies 110 decisive 76% | buffer 200000 steps 42778 | 66.9 g/min eta 9.2h
[23050/60000] loss 2.079 (pi 1.680 v 0.081 q 0.028 c 0.049) | plies 108 decisive 78% | buffer 200000 steps 42823 | 67.0 g/min eta 9.2h
[23075/60000] loss 2.080 (pi 1.678 v 0.082 q 0.028 c 0.048) | plies 109 decisive 77% | buffer 200000 steps 42880 | 67.0 g/min eta 9.2h
[23100/60000] loss 2.083 (pi 1.682 v 0.081 q 0.028 c 0.047) | plies 107 decisive 77% | buffer 200000 steps 42923 | 67.0 g/min eta 9.2h
[23125/60000] loss 2.085 (pi 1.685 v 0.081 q 0.028 c 0.048) | plies 108 decisive 76% | buffer 200000 steps 42972 | 67.0 g/min eta 9.2h
[23150/60000] loss 2.089 (pi 1.684 v 0.081 q 0.028 c 0.047) | plies 106 decisive 78% | buffer 200000 steps 43020 | 67.0 g/min eta 9.2h
[23175/60000] loss 2.089 (pi 1.685 v 0.081 q 0.028 c 0.046) | plies 107 decisive 78% | buffer 200000 steps 43067 | 67.0 g/min eta 9.2h
[23200/60000] loss 2.086 (pi 1.683 v 0.081 q 0.028 c 0.047) | plies 106 decisive 81% | buffer 200000 steps 43112 | 67.0 g/min eta 9.1h
[23225/60000] loss 2.091 (pi 1.687 v 0.081 q 0.028 c 0.046) | plies 104 decisive 82% | buffer 200000 steps 43155 | 67.0 g/min eta 9.1h
[23250/60000] loss 2.086 (pi 1.678 v 0.082 q 0.028 c 0.046) | plies 108 decisive 79% | buffer 200000 steps 43205 | 67.1 g/min eta 9.1h
[23275/60000] loss 2.090 (pi 1.683 v 0.082 q 0.029 c 0.046) | plies 106 decisive 81% | buffer 200000 steps 43252 | 67.1 g/min eta 9.1h
[23300/60000] loss 2.090 (pi 1.681 v 0.083 q 0.029 c 0.047) | plies 106 decisive 82% | buffer 200000 steps 43297 | 67.1 g/min eta 9.1h
[23325/60000] loss 2.088 (pi 1.682 v 0.083 q 0.028 c 0.046) | plies 105 decisive 82% | buffer 200000 steps 43343 | 67.1 g/min eta 9.1h
[23350/60000] loss 2.086 (pi 1.682 v 0.082 q 0.028 c 0.045) | plies 106 decisive 82% | buffer 200000 steps 43390 | 67.1 g/min eta 9.1h
[23375/60000] loss 2.084 (pi 1.678 v 0.083 q 0.029 c 0.045) | plies 104 decisive 82% | buffer 200000 steps 43434 | 67.1 g/min eta 9.1h
[23400/60000] loss 2.083 (pi 1.680 v 0.082 q 0.028 c 0.045) | plies 103 decisive 80% | buffer 200000 steps 43475 | 67.0 g/min eta 9.1h
[23425/60000] loss 2.084 (pi 1.679 v 0.082 q 0.028 c 0.046) | plies 105 decisive 80% | buffer 200000 steps 43524 | 67.1 g/min eta 9.1h
[23450/60000] loss 2.088 (pi 1.682 v 0.082 q 0.028 c 0.045) | plies 102 decisive 80% | buffer 200000 steps 43567 | 67.0 g/min eta 9.1h
[23475/60000] loss 2.083 (pi 1.675 v 0.082 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 43613 | 67.0 g/min eta 9.1h
[23500/60000] loss 2.079 (pi 1.671 v 0.083 q 0.029 c 0.045) | plies 100 decisive 82% | buffer 200000 steps 43662 | 67.1 g/min eta 9.1h
[23525/60000] loss 2.077 (pi 1.668 v 0.083 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 43707 | 67.1 g/min eta 9.1h
[23550/60000] loss 2.077 (pi 1.669 v 0.082 q 0.028 c 0.045) | plies 100 decisive 82% | buffer 200000 steps 43752 | 67.1 g/min eta 9.1h
[23575/60000] loss 2.081 (pi 1.673 v 0.082 q 0.028 c 0.046) | plies 102 decisive 82% | buffer 200000 steps 43796 | 67.0 g/min eta 9.1h
[23600/60000] loss 2.084 (pi 1.675 v 0.082 q 0.028 c 0.046) | plies 103 decisive 82% | buffer 200000 steps 43849 | 67.1 g/min eta 9.0h
[23625/60000] loss 2.091 (pi 1.678 v 0.083 q 0.028 c 0.046) | plies 104 decisive 82% | buffer 200000 steps 43902 | 67.1 g/min eta 9.0h
[23650/60000] loss 2.091 (pi 1.680 v 0.083 q 0.028 c 0.046) | plies 104 decisive 84% | buffer 200000 steps 43947 | 67.1 g/min eta 9.0h
[23675/60000] loss 2.093 (pi 1.679 v 0.084 q 0.028 c 0.045) | plies 105 decisive 84% | buffer 200000 steps 43995 | 67.0 g/min eta 9.0h
[23700/60000] loss 2.089 (pi 1.678 v 0.084 q 0.028 c 0.046) | plies 108 decisive 82% | buffer 200000 steps 44049 | 67.0 g/min eta 9.0h
[23725/60000] loss 2.086 (pi 1.677 v 0.083 q 0.028 c 0.045) | plies 109 decisive 82% | buffer 200000 steps 44101 | 67.0 g/min eta 9.0h
[23750/60000] loss 2.090 (pi 1.681 v 0.083 q 0.028 c 0.046) | plies 109 decisive 82% | buffer 200000 steps 44150 | 67.0 g/min eta 9.0h
[23775/60000] loss 2.093 (pi 1.681 v 0.083 q 0.028 c 0.047) | plies 110 decisive 80% | buffer 200000 steps 44201 | 67.0 g/min eta 9.0h
[23800/60000] loss 2.090 (pi 1.677 v 0.084 q 0.028 c 0.048) | plies 109 decisive 80% | buffer 200000 steps 44248 | 67.0 g/min eta 9.0h
[23825/60000] loss 2.089 (pi 1.676 v 0.083 q 0.028 c 0.047) | plies 108 decisive 82% | buffer 200000 steps 44294 | 67.0 g/min eta 9.0h
[23850/60000] loss 2.091 (pi 1.677 v 0.083 q 0.028 c 0.045) | plies 109 decisive 80% | buffer 200000 steps 44343 | 67.0 g/min eta 9.0h
[23875/60000] loss 2.080 (pi 1.668 v 0.083 q 0.028 c 0.046) | plies 111 decisive 78% | buffer 200000 steps 44393 | 67.0 g/min eta 9.0h
[23900/60000] loss 2.078 (pi 1.670 v 0.082 q 0.029 c 0.046) | plies 109 decisive 78% | buffer 200000 steps 44441 | 67.0 g/min eta 9.0h
[23925/60000] loss 2.078 (pi 1.672 v 0.082 q 0.029 c 0.046) | plies 110 decisive 78% | buffer 200000 steps 44492 | 67.0 g/min eta 9.0h
[23950/60000] loss 2.069 (pi 1.664 v 0.081 q 0.028 c 0.045) | plies 110 decisive 78% | buffer 200000 steps 44541 | 67.0 g/min eta 9.0h
[23975/60000] loss 2.083 (pi 1.675 v 0.082 q 0.028 c 0.045) | plies 108 decisive 80% | buffer 200000 steps 44584 | 67.1 g/min eta 9.0h
[24000/60000] loss 2.081 (pi 1.675 v 0.081 q 0.028 c 0.045) | plies 107 decisive 81% | buffer 200000 steps 44628 | 67.1 g/min eta 8.9h
  EVAL @24000: q-greedy 6-18-0 | policy-greedy 10-14-0 | search 7-0-1 (eval 43s)
[24025/60000] loss 2.081 (pi 1.672 v 0.082 q 0.028 c 0.045) | plies 108 decisive 79% | buffer 200000 steps 44675 | 66.9 g/min eta 9.0h
[24050/60000] loss 2.080 (pi 1.672 v 0.082 q 0.028 c 0.046) | plies 108 decisive 80% | buffer 200000 steps 44721 | 67.0 g/min eta 8.9h
[24075/60000] loss 2.076 (pi 1.670 v 0.082 q 0.028 c 0.046) | plies 107 decisive 80% | buffer 200000 steps 44770 | 67.0 g/min eta 8.9h
[24100/60000] loss 2.092 (pi 1.682 v 0.082 q 0.028 c 0.047) | plies 106 decisive 82% | buffer 200000 steps 44818 | 67.0 g/min eta 8.9h
[24125/60000] loss 2.090 (pi 1.678 v 0.083 q 0.028 c 0.046) | plies 104 decisive 80% | buffer 200000 steps 44866 | 67.0 g/min eta 8.9h
[24150/60000] loss 2.088 (pi 1.676 v 0.082 q 0.028 c 0.046) | plies 104 decisive 83% | buffer 200000 steps 44913 | 67.0 g/min eta 8.9h
[24175/60000] loss 2.091 (pi 1.679 v 0.082 q 0.028 c 0.046) | plies 104 decisive 83% | buffer 200000 steps 44956 | 67.0 g/min eta 8.9h
[24200/60000] loss 2.092 (pi 1.679 v 0.082 q 0.028 c 0.045) | plies 105 decisive 82% | buffer 200000 steps 45006 | 67.0 g/min eta 8.9h
[24225/60000] loss 2.095 (pi 1.681 v 0.083 q 0.028 c 0.045) | plies 103 decisive 84% | buffer 200000 steps 45048 | 67.0 g/min eta 8.9h
[24250/60000] loss 2.090 (pi 1.678 v 0.082 q 0.028 c 0.045) | plies 103 decisive 84% | buffer 200000 steps 45099 | 67.0 g/min eta 8.9h
[24275/60000] loss 2.091 (pi 1.681 v 0.082 q 0.028 c 0.045) | plies 103 decisive 85% | buffer 200000 steps 45149 | 67.0 g/min eta 8.9h
[24300/60000] loss 2.089 (pi 1.681 v 0.082 q 0.028 c 0.045) | plies 103 decisive 86% | buffer 200000 steps 45195 | 67.0 g/min eta 8.9h
[24325/60000] loss 2.089 (pi 1.681 v 0.081 q 0.028 c 0.044) | plies 103 decisive 86% | buffer 200000 steps 45241 | 67.0 g/min eta 8.9h
[24350/60000] loss 2.085 (pi 1.679 v 0.081 q 0.028 c 0.043) | plies 104 decisive 84% | buffer 200000 steps 45290 | 67.0 g/min eta 8.9h
[24375/60000] loss 2.089 (pi 1.682 v 0.081 q 0.028 c 0.042) | plies 106 decisive 83% | buffer 200000 steps 45341 | 67.0 g/min eta 8.9h
[24400/60000] loss 2.088 (pi 1.682 v 0.081 q 0.028 c 0.043) | plies 107 decisive 80% | buffer 200000 steps 45395 | 67.0 g/min eta 8.9h
[24425/60000] loss 2.080 (pi 1.675 v 0.080 q 0.027 c 0.044) | plies 107 decisive 80% | buffer 200000 steps 45442 | 67.0 g/min eta 8.8h
[24450/60000] loss 2.078 (pi 1.671 v 0.081 q 0.027 c 0.044) | plies 108 decisive 80% | buffer 200000 steps 45490 | 67.0 g/min eta 8.8h
[24475/60000] loss 2.087 (pi 1.679 v 0.082 q 0.028 c 0.044) | plies 107 decisive 80% | buffer 200000 steps 45536 | 67.0 g/min eta 8.8h
[24500/60000] loss 2.075 (pi 1.670 v 0.081 q 0.028 c 0.044) | plies 108 decisive 78% | buffer 200000 steps 45585 | 67.0 g/min eta 8.8h
[24525/60000] loss 2.082 (pi 1.675 v 0.082 q 0.027 c 0.043) | plies 108 decisive 80% | buffer 200000 steps 45637 | 67.0 g/min eta 8.8h
[24550/60000] loss 2.085 (pi 1.679 v 0.082 q 0.027 c 0.043) | plies 107 decisive 80% | buffer 200000 steps 45683 | 67.0 g/min eta 8.8h
[24575/60000] loss 2.090 (pi 1.684 v 0.082 q 0.028 c 0.044) | plies 106 decisive 81% | buffer 200000 steps 45731 | 67.0 g/min eta 8.8h
[24600/60000] loss 2.093 (pi 1.687 v 0.082 q 0.028 c 0.044) | plies 107 decisive 81% | buffer 200000 steps 45781 | 67.0 g/min eta 8.8h
[24625/60000] loss 2.090 (pi 1.686 v 0.081 q 0.028 c 0.045) | plies 106 decisive 81% | buffer 200000 steps 45820 | 67.0 g/min eta 8.8h
[24650/60000] loss 2.094 (pi 1.691 v 0.081 q 0.028 c 0.044) | plies 105 decisive 81% | buffer 200000 steps 45868 | 67.0 g/min eta 8.8h
[24675/60000] loss 2.092 (pi 1.687 v 0.081 q 0.028 c 0.045) | plies 105 decisive 81% | buffer 200000 steps 45916 | 67.0 g/min eta 8.8h
[24700/60000] loss 2.084 (pi 1.677 v 0.082 q 0.028 c 0.045) | plies 103 decisive 82% | buffer 200000 steps 45958 | 67.0 g/min eta 8.8h
[24725/60000] loss 2.086 (pi 1.681 v 0.082 q 0.028 c 0.044) | plies 102 decisive 82% | buffer 200000 steps 46004 | 67.0 g/min eta 8.8h
[24750/60000] loss 2.089 (pi 1.684 v 0.081 q 0.028 c 0.043) | plies 104 decisive 80% | buffer 200000 steps 46053 | 67.0 g/min eta 8.8h
[24775/60000] loss 2.081 (pi 1.676 v 0.082 q 0.028 c 0.043) | plies 102 decisive 82% | buffer 200000 steps 46097 | 67.0 g/min eta 8.8h
[24800/60000] loss 2.084 (pi 1.678 v 0.083 q 0.028 c 0.043) | plies 101 decisive 82% | buffer 200000 steps 46142 | 67.0 g/min eta 8.8h
[24825/60000] loss 2.079 (pi 1.672 v 0.083 q 0.028 c 0.042) | plies 103 decisive 80% | buffer 200000 steps 46190 | 67.0 g/min eta 8.8h
[24850/60000] loss 2.076 (pi 1.671 v 0.083 q 0.028 c 0.043) | plies 103 decisive 80% | buffer 200000 steps 46236 | 67.0 g/min eta 8.7h
[24875/60000] loss 2.079 (pi 1.674 v 0.082 q 0.028 c 0.042) | plies 103 decisive 80% | buffer 200000 steps 46285 | 67.0 g/min eta 8.7h
[24900/60000] loss 2.069 (pi 1.670 v 0.081 q 0.028 c 0.043) | plies 107 decisive 76% | buffer 200000 steps 46333 | 67.0 g/min eta 8.7h
[24925/60000] loss 2.071 (pi 1.670 v 0.081 q 0.028 c 0.043) | plies 107 decisive 76% | buffer 200000 steps 46376 | 67.0 g/min eta 8.7h
[24950/60000] loss 2.077 (pi 1.679 v 0.081 q 0.028 c 0.044) | plies 107 decisive 74% | buffer 200000 steps 46428 | 67.0 g/min eta 8.7h
[24975/60000] loss 2.070 (pi 1.671 v 0.081 q 0.028 c 0.044) | plies 109 decisive 72% | buffer 200000 steps 46476 | 67.0 g/min eta 8.7h
[25000/60000] loss 2.068 (pi 1.670 v 0.080 q 0.028 c 0.044) | plies 109 decisive 72% | buffer 200000 steps 46523 | 67.0 g/min eta 8.7h
  EVAL @25000: q-greedy 1-23-0 | policy-greedy 10-14-0 | search 8-0-0 (eval 52s)
[25025/60000] loss 2.064 (pi 1.664 v 0.080 q 0.027 c 0.045) | plies 108 decisive 72% | buffer 200000 steps 46573 | 66.9 g/min eta 8.7h
[25050/60000] loss 2.065 (pi 1.666 v 0.080 q 0.028 c 0.045) | plies 109 decisive 74% | buffer 200000 steps 46620 | 66.9 g/min eta 8.7h
[25075/60000] loss 2.067 (pi 1.668 v 0.080 q 0.027 c 0.045) | plies 108 decisive 73% | buffer 200000 steps 46662 | 67.0 g/min eta 8.7h
[25100/60000] loss 2.074 (pi 1.673 v 0.081 q 0.027 c 0.044) | plies 107 decisive 76% | buffer 200000 steps 46715 | 67.0 g/min eta 8.7h
[25125/60000] loss 2.074 (pi 1.670 v 0.081 q 0.027 c 0.044) | plies 107 decisive 76% | buffer 200000 steps 46765 | 67.0 g/min eta 8.7h
[25150/60000] loss 2.073 (pi 1.668 v 0.081 q 0.027 c 0.044) | plies 105 decisive 80% | buffer 200000 steps 46815 | 67.0 g/min eta 8.7h
[25175/60000] loss 2.074 (pi 1.671 v 0.081 q 0.027 c 0.043) | plies 105 decisive 79% | buffer 200000 steps 46862 | 67.0 g/min eta 8.7h
[25200/60000] loss 2.073 (pi 1.668 v 0.081 q 0.027 c 0.043) | plies 103 decisive 81% | buffer 200000 steps 46905 | 67.0 g/min eta 8.7h
[25225/60000] loss 2.068 (pi 1.665 v 0.080 q 0.028 c 0.044) | plies 103 decisive 82% | buffer 200000 steps 46951 | 67.0 g/min eta 8.7h
[25250/60000] loss 2.061 (pi 1.663 v 0.079 q 0.028 c 0.044) | plies 104 decisive 82% | buffer 200000 steps 46994 | 67.0 g/min eta 8.6h
[25275/60000] loss 2.064 (pi 1.668 v 0.079 q 0.027 c 0.043) | plies 102 decisive 81% | buffer 200000 steps 47037 | 67.0 g/min eta 8.6h
[25300/60000] loss 2.073 (pi 1.674 v 0.080 q 0.027 c 0.042) | plies 101 decisive 82% | buffer 200000 steps 47078 | 67.0 g/min eta 8.6h
[25325/60000] loss 2.073 (pi 1.671 v 0.080 q 0.027 c 0.043) | plies 101 decisive 83% | buffer 200000 steps 47124 | 67.0 g/min eta 8.6h
[25350/60000] loss 2.073 (pi 1.672 v 0.079 q 0.027 c 0.042) | plies 101 decisive 83% | buffer 200000 steps 47169 | 67.0 g/min eta 8.6h
[25375/60000] loss 2.067 (pi 1.666 v 0.080 q 0.027 c 0.042) | plies 101 decisive 84% | buffer 200000 steps 47215 | 67.0 g/min eta 8.6h
[25400/60000] loss 2.070 (pi 1.668 v 0.080 q 0.028 c 0.042) | plies 102 decisive 82% | buffer 200000 steps 47259 | 67.0 g/min eta 8.6h
[25425/60000] loss 2.062 (pi 1.662 v 0.079 q 0.027 c 0.043) | plies 101 decisive 82% | buffer 200000 steps 47307 | 67.0 g/min eta 8.6h
[25450/60000] loss 2.067 (pi 1.664 v 0.081 q 0.027 c 0.043) | plies 100 decisive 82% | buffer 200000 steps 47350 | 67.0 g/min eta 8.6h
[25475/60000] loss 2.054 (pi 1.653 v 0.080 q 0.027 c 0.043) | plies 101 decisive 82% | buffer 200000 steps 47392 | 67.0 g/min eta 8.6h
[25500/60000] loss 2.056 (pi 1.654 v 0.080 q 0.027 c 0.044) | plies 101 decisive 78% | buffer 200000 steps 47441 | 67.0 g/min eta 8.6h
[25525/60000] loss 2.056 (pi 1.653 v 0.080 q 0.027 c 0.044) | plies 102 decisive 78% | buffer 200000 steps 47487 | 67.0 g/min eta 8.6h
[25550/60000] loss 2.065 (pi 1.660 v 0.080 q 0.027 c 0.043) | plies 101 decisive 76% | buffer 200000 steps 47533 | 67.0 g/min eta 8.6h
[25575/60000] loss 2.072 (pi 1.666 v 0.081 q 0.027 c 0.044) | plies 100 decisive 77% | buffer 200000 steps 47576 | 67.0 g/min eta 8.6h
[25600/60000] loss 2.072 (pi 1.665 v 0.081 q 0.028 c 0.044) | plies 101 decisive 78% | buffer 200000 steps 47620 | 67.0 g/min eta 8.6h
[25625/60000] loss 2.068 (pi 1.664 v 0.080 q 0.028 c 0.044) | plies 100 decisive 80% | buffer 200000 steps 47665 | 67.0 g/min eta 8.5h
[25650/60000] loss 2.065 (pi 1.661 v 0.080 q 0.027 c 0.045) | plies 100 decisive 80% | buffer 200000 steps 47709 | 67.0 g/min eta 8.5h
[25675/60000] loss 2.070 (pi 1.666 v 0.080 q 0.028 c 0.043) | plies 101 decisive 81% | buffer 200000 steps 47756 | 67.0 g/min eta 8.5h
[25700/60000] loss 2.066 (pi 1.662 v 0.081 q 0.028 c 0.043) | plies 100 decisive 84% | buffer 200000 steps 47798 | 67.0 g/min eta 8.5h
[25725/60000] loss 2.062 (pi 1.659 v 0.080 q 0.028 c 0.042) | plies 100 decisive 84% | buffer 200000 steps 47848 | 67.1 g/min eta 8.5h
[25750/60000] loss 2.066 (pi 1.660 v 0.081 q 0.028 c 0.042) | plies 101 decisive 84% | buffer 200000 steps 47896 | 67.1 g/min eta 8.5h
[25775/60000] loss 2.062 (pi 1.659 v 0.081 q 0.028 c 0.043) | plies 101 decisive 84% | buffer 200000 steps 47941 | 67.1 g/min eta 8.5h
