learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=16, net 2,772,161 params, study=on, gate at 2000 games
[25/100000] warmup | plies 42 decisive 100% | buffer 1054 steps 0 | 19.0 g/min eta 87.6h
[84275/100000] loss 1.507 (pi 1.401 v 0.085 q 0.013 c 0.015) | plies 101 decisive 78% | buffer 200000 steps 151576 | 118.9 g/min eta 2.2h
[84300/100000] loss 1.506 (pi 1.401 v 0.085 q 0.013 c 0.015) | plies 101 decisive 78% | buffer 200000 steps 151617 | 118.9 g/min eta 2.2h
[84325/100000] loss 1.507 (pi 1.402 v 0.085 q 0.013 c 0.015) | plies 103 decisive 76% | buffer 200000 steps 151661 | 118.9 g/min eta 2.2h
[84350/100000] loss 1.508 (pi 1.402 v 0.085 q 0.013 c 0.015) | plies 104 decisive 76% | buffer 200000 steps 151701 | 118.9 g/min eta 2.2h
[84375/100000] loss 1.505 (pi 1.401 v 0.084 q 0.013 c 0.015) | plies 107 decisive 74% | buffer 200000 steps 151745 | 118.9 g/min eta 2.2h
[84400/100000] loss 1.502 (pi 1.397 v 0.084 q 0.013 c 0.015) | plies 106 decisive 73% | buffer 200000 steps 151781 | 118.9 g/min eta 2.2h
[84425/100000] loss 1.507 (pi 1.402 v 0.084 q 0.013 c 0.014) | plies 105 decisive 74% | buffer 200000 steps 151825 | 119.0 g/min eta 2.2h
[84450/100000] loss 1.512 (pi 1.407 v 0.084 q 0.013 c 0.015) | plies 102 decisive 77% | buffer 200000 steps 151864 | 118.9 g/min eta 2.2h
[84475/100000] loss 1.510 (pi 1.405 v 0.085 q 0.013 c 0.014) | plies 100 decisive 78% | buffer 200000 steps 151904 | 118.9 g/min eta 2.2h
[84500/100000] loss 1.510 (pi 1.405 v 0.085 q 0.013 c 0.015) | plies 102 decisive 77% | buffer 200000 steps 151948 | 118.9 g/min eta 2.2h
[84525/100000] loss 1.510 (pi 1.404 v 0.085 q 0.013 c 0.015) | plies 102 decisive 77% | buffer 200000 steps 151994 | 118.9 g/min eta 2.2h
[84550/100000] loss 1.507 (pi 1.401 v 0.085 q 0.013 c 0.015) | plies 102 decisive 76% | buffer 200000 steps 152033 | 119.0 g/min eta 2.2h
[84575/100000] loss 1.509 (pi 1.402 v 0.086 q 0.013 c 0.015) | plies 100 decisive 77% | buffer 200000 steps 152075 | 119.0 g/min eta 2.2h
[84600/100000] loss 1.506 (pi 1.400 v 0.086 q 0.013 c 0.015) | plies 102 decisive 76% | buffer 200000 steps 152116 | 119.0 g/min eta 2.2h
[84625/100000] loss 1.508 (pi 1.402 v 0.086 q 0.013 c 0.014) | plies 102 decisive 76% | buffer 200000 steps 152157 | 119.0 g/min eta 2.2h
[84650/100000] loss 1.516 (pi 1.410 v 0.086 q 0.013 c 0.015) | plies 105 decisive 74% | buffer 200000 steps 152200 | 119.0 g/min eta 2.2h
[84675/100000] loss 1.513 (pi 1.406 v 0.086 q 0.013 c 0.015) | plies 106 decisive 72% | buffer 200000 steps 152240 | 119.0 g/min eta 2.1h
[84700/100000] loss 1.508 (pi 1.401 v 0.086 q 0.013 c 0.014) | plies 105 decisive 72% | buffer 200000 steps 152284 | 119.0 g/min eta 2.1h
[84725/100000] loss 1.508 (pi 1.401 v 0.086 q 0.013 c 0.014) | plies 105 decisive 74% | buffer 200000 steps 152324 | 119.0 g/min eta 2.1h
[84750/100000] loss 1.512 (pi 1.404 v 0.087 q 0.013 c 0.015) | plies 104 decisive 74% | buffer 200000 steps 152365 | 119.0 g/min eta 2.1h
[84775/100000] loss 1.517 (pi 1.410 v 0.086 q 0.013 c 0.015) | plies 106 decisive 73% | buffer 200000 steps 152409 | 119.0 g/min eta 2.1h
[84800/100000] loss 1.521 (pi 1.415 v 0.085 q 0.013 c 0.015) | plies 106 decisive 73% | buffer 200000 steps 152451 | 119.0 g/min eta 2.1h
[84825/100000] loss 1.521 (pi 1.415 v 0.085 q 0.013 c 0.015) | plies 107 decisive 74% | buffer 200000 steps 152498 | 119.0 g/min eta 2.1h
[84850/100000] loss 1.517 (pi 1.412 v 0.085 q 0.013 c 0.015) | plies 107 decisive 74% | buffer 200000 steps 152541 | 119.0 g/min eta 2.1h
[84875/100000] loss 1.525 (pi 1.420 v 0.085 q 0.013 c 0.015) | plies 109 decisive 73% | buffer 200000 steps 152588 | 119.0 g/min eta 2.1h
[84900/100000] loss 1.522 (pi 1.417 v 0.085 q 0.013 c 0.015) | plies 109 decisive 73% | buffer 200000 steps 152631 | 119.0 g/min eta 2.1h
[84925/100000] loss 1.519 (pi 1.413 v 0.086 q 0.013 c 0.015) | plies 109 decisive 74% | buffer 200000 steps 152678 | 119.0 g/min eta 2.1h
[84950/100000] loss 1.519 (pi 1.413 v 0.086 q 0.013 c 0.015) | plies 111 decisive 73% | buffer 200000 steps 152722 | 119.0 g/min eta 2.1h
[84975/100000] loss 1.520 (pi 1.413 v 0.086 q 0.013 c 0.015) | plies 110 decisive 74% | buffer 200000 steps 152765 | 119.0 g/min eta 2.1h
[85000/100000] loss 1.519 (pi 1.412 v 0.086 q 0.013 c 0.015) | plies 110 decisive 74% | buffer 200000 steps 152807 | 119.0 g/min eta 2.1h
  EVAL @85000: q-greedy 3-21-0 | policy-greedy 13-11-0 | search 7-1-0 (eval 27s)
[85025/100000] loss 1.519 (pi 1.413 v 0.086 q 0.013 c 0.015) | plies 109 decisive 73% | buffer 200000 steps 152846 | 118.9 g/min eta 2.1h
[85050/100000] loss 1.519 (pi 1.412 v 0.086 q 0.013 c 0.015) | plies 108 decisive 74% | buffer 200000 steps 152887 | 118.9 g/min eta 2.1h
[85075/100000] loss 1.517 (pi 1.410 v 0.086 q 0.013 c 0.015) | plies 107 decisive 75% | buffer 200000 steps 152928 | 118.9 g/min eta 2.1h
[85100/100000] loss 1.519 (pi 1.413 v 0.085 q 0.013 c 0.015) | plies 106 decisive 74% | buffer 200000 steps 152969 | 119.0 g/min eta 2.1h
[85125/100000] loss 1.516 (pi 1.411 v 0.085 q 0.013 c 0.015) | plies 107 decisive 71% | buffer 200000 steps 153013 | 119.0 g/min eta 2.1h
[85150/100000] loss 1.512 (pi 1.406 v 0.086 q 0.013 c 0.014) | plies 108 decisive 70% | buffer 200000 steps 153060 | 119.0 g/min eta 2.1h
[85175/100000] loss 1.513 (pi 1.408 v 0.085 q 0.013 c 0.014) | plies 108 decisive 70% | buffer 200000 steps 153100 | 119.0 g/min eta 2.1h
[85200/100000] loss 1.516 (pi 1.410 v 0.086 q 0.013 c 0.015) | plies 107 decisive 72% | buffer 200000 steps 153137 | 119.0 g/min eta 2.1h
[85225/100000] loss 1.517 (pi 1.411 v 0.085 q 0.013 c 0.014) | plies 107 decisive 72% | buffer 200000 steps 153179 | 119.0 g/min eta 2.1h
[85250/100000] loss 1.515 (pi 1.408 v 0.086 q 0.013 c 0.014) | plies 108 decisive 69% | buffer 200000 steps 153228 | 119.0 g/min eta 2.1h
[85275/100000] loss 1.522 (pi 1.414 v 0.087 q 0.013 c 0.014) | plies 107 decisive 68% | buffer 200000 steps 153268 | 119.0 g/min eta 2.1h
[85300/100000] loss 1.518 (pi 1.410 v 0.086 q 0.013 c 0.015) | plies 105 decisive 71% | buffer 200000 steps 153308 | 119.0 g/min eta 2.1h
[85325/100000] loss 1.519 (pi 1.412 v 0.087 q 0.014 c 0.015) | plies 105 decisive 72% | buffer 200000 steps 153353 | 119.0 g/min eta 2.1h
[85350/100000] loss 1.522 (pi 1.414 v 0.086 q 0.013 c 0.015) | plies 104 decisive 72% | buffer 200000 steps 153398 | 119.0 g/min eta 2.1h
[85375/100000] loss 1.519 (pi 1.413 v 0.086 q 0.013 c 0.015) | plies 105 decisive 73% | buffer 200000 steps 153439 | 119.0 g/min eta 2.0h
[85400/100000] loss 1.514 (pi 1.408 v 0.086 q 0.013 c 0.014) | plies 104 decisive 74% | buffer 200000 steps 153478 | 119.0 g/min eta 2.0h
[85425/100000] loss 1.521 (pi 1.414 v 0.086 q 0.013 c 0.014) | plies 106 decisive 72% | buffer 200000 steps 153526 | 119.0 g/min eta 2.0h
[85450/100000] loss 1.517 (pi 1.411 v 0.087 q 0.013 c 0.014) | plies 104 decisive 74% | buffer 200000 steps 153568 | 119.0 g/min eta 2.0h
[85475/100000] loss 1.513 (pi 1.407 v 0.087 q 0.013 c 0.014) | plies 105 decisive 76% | buffer 200000 steps 153612 | 119.0 g/min eta 2.0h
[85500/100000] loss 1.516 (pi 1.409 v 0.087 q 0.013 c 0.014) | plies 107 decisive 74% | buffer 200000 steps 153656 | 119.0 g/min eta 2.0h
[85525/100000] loss 1.516 (pi 1.410 v 0.087 q 0.013 c 0.014) | plies 107 decisive 74% | buffer 200000 steps 153701 | 119.0 g/min eta 2.0h
[85550/100000] loss 1.522 (pi 1.414 v 0.088 q 0.013 c 0.014) | plies 106 decisive 76% | buffer 200000 steps 153743 | 119.0 g/min eta 2.0h
[85575/100000] loss 1.516 (pi 1.408 v 0.088 q 0.013 c 0.014) | plies 107 decisive 72% | buffer 200000 steps 153786 | 119.0 g/min eta 2.0h
[85600/100000] loss 1.516 (pi 1.407 v 0.088 q 0.013 c 0.014) | plies 111 decisive 68% | buffer 200000 steps 153829 | 119.0 g/min eta 2.0h
[85625/100000] loss 1.514 (pi 1.405 v 0.088 q 0.013 c 0.015) | plies 110 decisive 70% | buffer 200000 steps 153873 | 119.0 g/min eta 2.0h
[85650/100000] loss 1.516 (pi 1.408 v 0.088 q 0.013 c 0.015) | plies 112 decisive 69% | buffer 200000 steps 153919 | 119.0 g/min eta 2.0h
[85675/100000] loss 1.510 (pi 1.401 v 0.088 q 0.013 c 0.015) | plies 113 decisive 68% | buffer 200000 steps 153960 | 119.0 g/min eta 2.0h
[85700/100000] loss 1.512 (pi 1.404 v 0.088 q 0.013 c 0.015) | plies 113 decisive 68% | buffer 200000 steps 154004 | 119.0 g/min eta 2.0h
[85725/100000] loss 1.517 (pi 1.407 v 0.089 q 0.013 c 0.015) | plies 112 decisive 68% | buffer 200000 steps 154047 | 119.0 g/min eta 2.0h
[85750/100000] loss 1.515 (pi 1.406 v 0.088 q 0.013 c 0.015) | plies 113 decisive 67% | buffer 200000 steps 154090 | 119.0 g/min eta 2.0h
[85775/100000] loss 1.517 (pi 1.408 v 0.088 q 0.013 c 0.015) | plies 110 decisive 70% | buffer 200000 steps 154126 | 119.0 g/min eta 2.0h
[85800/100000] loss 1.516 (pi 1.408 v 0.088 q 0.013 c 0.015) | plies 109 decisive 70% | buffer 200000 steps 154168 | 119.0 g/min eta 2.0h
[85825/100000] loss 1.516 (pi 1.406 v 0.089 q 0.013 c 0.015) | plies 107 decisive 70% | buffer 200000 steps 154207 | 119.0 g/min eta 2.0h
[85850/100000] loss 1.513 (pi 1.404 v 0.089 q 0.013 c 0.015) | plies 103 decisive 72% | buffer 200000 steps 154246 | 119.0 g/min eta 2.0h
[85875/100000] loss 1.512 (pi 1.404 v 0.088 q 0.013 c 0.015) | plies 104 decisive 70% | buffer 200000 steps 154292 | 119.0 g/min eta 2.0h
[85900/100000] loss 1.511 (pi 1.403 v 0.087 q 0.013 c 0.015) | plies 105 decisive 68% | buffer 200000 steps 154336 | 119.0 g/min eta 2.0h
[85925/100000] loss 1.510 (pi 1.402 v 0.087 q 0.013 c 0.015) | plies 103 decisive 70% | buffer 200000 steps 154377 | 119.0 g/min eta 2.0h
[85950/100000] loss 1.514 (pi 1.406 v 0.088 q 0.013 c 0.014) | plies 103 decisive 72% | buffer 200000 steps 154420 | 119.0 g/min eta 2.0h
[85975/100000] loss 1.508 (pi 1.401 v 0.087 q 0.013 c 0.014) | plies 105 decisive 70% | buffer 200000 steps 154460 | 119.0 g/min eta 2.0h
[86000/100000] loss 1.508 (pi 1.401 v 0.087 q 0.013 c 0.014) | plies 103 decisive 70% | buffer 200000 steps 154500 | 119.0 g/min eta 2.0h
  EVAL @86000: q-greedy 3-21-0 | policy-greedy 4-20-0 | search 8-0-0 (eval 28s)
[86025/100000] loss 1.498 (pi 1.391 v 0.087 q 0.013 c 0.014) | plies 105 decisive 69% | buffer 200000 steps 154544 | 119.0 g/min eta 2.0h
[86050/100000] loss 1.503 (pi 1.397 v 0.086 q 0.013 c 0.014) | plies 108 decisive 68% | buffer 200000 steps 154587 | 119.0 g/min eta 2.0h
[86075/100000] loss 1.504 (pi 1.398 v 0.086 q 0.013 c 0.015) | plies 108 decisive 68% | buffer 200000 steps 154630 | 119.0 g/min eta 2.0h
[86100/100000] loss 1.510 (pi 1.403 v 0.087 q 0.013 c 0.014) | plies 108 decisive 68% | buffer 200000 steps 154671 | 119.0 g/min eta 1.9h
[86125/100000] loss 1.503 (pi 1.397 v 0.086 q 0.013 c 0.014) | plies 110 decisive 66% | buffer 200000 steps 154715 | 119.0 g/min eta 1.9h
[86150/100000] loss 1.507 (pi 1.401 v 0.086 q 0.013 c 0.014) | plies 107 decisive 67% | buffer 200000 steps 154751 | 119.0 g/min eta 1.9h
[86175/100000] loss 1.503 (pi 1.398 v 0.085 q 0.013 c 0.014) | plies 108 decisive 68% | buffer 200000 steps 154797 | 119.0 g/min eta 1.9h
[86200/100000] loss 1.501 (pi 1.395 v 0.086 q 0.013 c 0.014) | plies 109 decisive 66% | buffer 200000 steps 154839 | 119.0 g/min eta 1.9h
[86225/100000] loss 1.503 (pi 1.397 v 0.086 q 0.013 c 0.015) | plies 109 decisive 68% | buffer 200000 steps 154882 | 119.0 g/min eta 1.9h
[86250/100000] loss 1.498 (pi 1.392 v 0.086 q 0.013 c 0.015) | plies 108 decisive 68% | buffer 200000 steps 154920 | 119.0 g/min eta 1.9h
[86275/100000] loss 1.496 (pi 1.391 v 0.085 q 0.013 c 0.014) | plies 108 decisive 68% | buffer 200000 steps 154963 | 119.0 g/min eta 1.9h
[86300/100000] loss 1.494 (pi 1.389 v 0.085 q 0.013 c 0.014) | plies 107 decisive 68% | buffer 200000 steps 155008 | 119.0 g/min eta 1.9h
[86325/100000] loss 1.488 (pi 1.384 v 0.084 q 0.013 c 0.014) | plies 104 decisive 72% | buffer 200000 steps 155047 | 119.0 g/min eta 1.9h
[86350/100000] loss 1.489 (pi 1.386 v 0.083 q 0.013 c 0.014) | plies 107 decisive 68% | buffer 200000 steps 155090 | 119.1 g/min eta 1.9h
[86375/100000] loss 1.496 (pi 1.392 v 0.084 q 0.013 c 0.014) | plies 106 decisive 70% | buffer 200000 steps 155133 | 119.0 g/min eta 1.9h
[86400/100000] loss 1.493 (pi 1.390 v 0.083 q 0.013 c 0.014) | plies 105 decisive 70% | buffer 200000 steps 155172 | 119.1 g/min eta 1.9h
[86425/100000] loss 1.495 (pi 1.392 v 0.084 q 0.013 c 0.014) | plies 105 decisive 70% | buffer 200000 steps 155215 | 119.1 g/min eta 1.9h
[86450/100000] loss 1.494 (pi 1.391 v 0.083 q 0.013 c 0.014) | plies 104 decisive 72% | buffer 200000 steps 155253 | 119.1 g/min eta 1.9h
[86475/100000] loss 1.493 (pi 1.391 v 0.083 q 0.013 c 0.014) | plies 105 decisive 70% | buffer 200000 steps 155297 | 119.1 g/min eta 1.9h
[86500/100000] loss 1.492 (pi 1.391 v 0.082 q 0.013 c 0.014) | plies 105 decisive 70% | buffer 200000 steps 155340 | 119.1 g/min eta 1.9h
[86525/100000] loss 1.495 (pi 1.393 v 0.083 q 0.013 c 0.014) | plies 104 decisive 72% | buffer 200000 steps 155380 | 119.1 g/min eta 1.9h
[86550/100000] loss 1.498 (pi 1.395 v 0.083 q 0.013 c 0.014) | plies 104 decisive 72% | buffer 200000 steps 155421 | 119.1 g/min eta 1.9h
[86575/100000] loss 1.498 (pi 1.396 v 0.082 q 0.013 c 0.014) | plies 104 decisive 73% | buffer 200000 steps 155462 | 119.1 g/min eta 1.9h
[86600/100000] loss 1.494 (pi 1.392 v 0.082 q 0.013 c 0.014) | plies 103 decisive 72% | buffer 200000 steps 155499 | 119.1 g/min eta 1.9h
[86625/100000] loss 1.495 (pi 1.392 v 0.083 q 0.013 c 0.014) | plies 102 decisive 73% | buffer 200000 steps 155542 | 119.1 g/min eta 1.9h
[86650/100000] loss 1.498 (pi 1.394 v 0.084 q 0.013 c 0.014) | plies 103 decisive 72% | buffer 200000 steps 155580 | 119.1 g/min eta 1.9h
[86675/100000] loss 1.495 (pi 1.392 v 0.083 q 0.013 c 0.014) | plies 102 decisive 75% | buffer 200000 steps 155622 | 119.1 g/min eta 1.9h
[86700/100000] loss 1.486 (pi 1.384 v 0.083 q 0.013 c 0.014) | plies 101 decisive 76% | buffer 200000 steps 155667 | 119.1 g/min eta 1.9h
[86725/100000] loss 1.489 (pi 1.387 v 0.083 q 0.013 c 0.014) | plies 102 decisive 75% | buffer 200000 steps 155704 | 119.1 g/min eta 1.9h
[86750/100000] loss 1.484 (pi 1.382 v 0.083 q 0.013 c 0.014) | plies 100 decisive 76% | buffer 200000 steps 155744 | 119.1 g/min eta 1.9h
[86775/100000] loss 1.484 (pi 1.381 v 0.083 q 0.013 c 0.014) | plies 101 decisive 76% | buffer 200000 steps 155788 | 119.1 g/min eta 1.9h
[86800/100000] loss 1.491 (pi 1.388 v 0.083 q 0.013 c 0.014) | plies 101 decisive 77% | buffer 200000 steps 155826 | 119.1 g/min eta 1.8h
[86825/100000] loss 1.489 (pi 1.386 v 0.083 q 0.013 c 0.014) | plies 100 decisive 78% | buffer 200000 steps 155866 | 119.1 g/min eta 1.8h
[86850/100000] loss 1.486 (pi 1.384 v 0.082 q 0.013 c 0.014) | plies 100 decisive 79% | buffer 200000 steps 155910 | 119.1 g/min eta 1.8h
[86875/100000] loss 1.489 (pi 1.387 v 0.083 q 0.013 c 0.014) | plies 100 decisive 80% | buffer 200000 steps 155956 | 119.1 g/min eta 1.8h
[86900/100000] loss 1.491 (pi 1.389 v 0.083 q 0.013 c 0.013) | plies 100 decisive 80% | buffer 200000 steps 155999 | 119.1 g/min eta 1.8h
[86925/100000] loss 1.493 (pi 1.391 v 0.083 q 0.013 c 0.013) | plies 101 decisive 78% | buffer 200000 steps 156043 | 119.1 g/min eta 1.8h
[86950/100000] loss 1.491 (pi 1.388 v 0.083 q 0.013 c 0.014) | plies 101 decisive 78% | buffer 200000 steps 156081 | 119.1 g/min eta 1.8h
[86975/100000] loss 1.483 (pi 1.380 v 0.083 q 0.013 c 0.014) | plies 103 decisive 76% | buffer 200000 steps 156125 | 119.1 g/min eta 1.8h
[87000/100000] loss 1.481 (pi 1.377 v 0.084 q 0.013 c 0.015) | plies 104 decisive 76% | buffer 200000 steps 156166 | 119.1 g/min eta 1.8h
  EVAL @87000: q-greedy 8-16-0 | policy-greedy 8-16-0 | search 8-0-0 (eval 26s)
[87025/100000] loss 1.478 (pi 1.374 v 0.083 q 0.013 c 0.014) | plies 104 decisive 76% | buffer 200000 steps 156205 | 119.0 g/min eta 1.8h
[87050/100000] loss 1.481 (pi 1.377 v 0.084 q 0.013 c 0.015) | plies 105 decisive 76% | buffer 200000 steps 156250 | 119.1 g/min eta 1.8h
[87075/100000] loss 1.478 (pi 1.374 v 0.083 q 0.013 c 0.015) | plies 105 decisive 74% | buffer 200000 steps 156292 | 119.1 g/min eta 1.8h
[87100/100000] loss 1.480 (pi 1.376 v 0.083 q 0.013 c 0.015) | plies 105 decisive 72% | buffer 200000 steps 156331 | 119.1 g/min eta 1.8h
[87125/100000] loss 1.487 (pi 1.384 v 0.083 q 0.013 c 0.014) | plies 106 decisive 74% | buffer 200000 steps 156378 | 119.1 g/min eta 1.8h
[87150/100000] loss 1.494 (pi 1.390 v 0.084 q 0.013 c 0.014) | plies 105 decisive 74% | buffer 200000 steps 156416 | 119.1 g/min eta 1.8h
[87175/100000] loss 1.491 (pi 1.389 v 0.083 q 0.013 c 0.014) | plies 104 decisive 74% | buffer 200000 steps 156461 | 119.1 g/min eta 1.8h
[87200/100000] loss 1.484 (pi 1.381 v 0.084 q 0.013 c 0.014) | plies 103 decisive 75% | buffer 200000 steps 156499 | 119.1 g/min eta 1.8h
[87225/100000] loss 1.485 (pi 1.381 v 0.084 q 0.013 c 0.013) | plies 104 decisive 73% | buffer 200000 steps 156541 | 119.1 g/min eta 1.8h
[87250/100000] loss 1.489 (pi 1.386 v 0.084 q 0.013 c 0.013) | plies 103 decisive 74% | buffer 200000 steps 156580 | 119.1 g/min eta 1.8h
[87275/100000] loss 1.491 (pi 1.387 v 0.084 q 0.013 c 0.014) | plies 104 decisive 72% | buffer 200000 steps 156623 | 119.1 g/min eta 1.8h
[87300/100000] loss 1.483 (pi 1.379 v 0.085 q 0.013 c 0.014) | plies 104 decisive 74% | buffer 200000 steps 156660 | 119.1 g/min eta 1.8h
[87325/100000] loss 1.483 (pi 1.378 v 0.085 q 0.013 c 0.014) | plies 102 decisive 74% | buffer 200000 steps 156695 | 119.1 g/min eta 1.8h
[87350/100000] loss 1.475 (pi 1.370 v 0.085 q 0.013 c 0.014) | plies 102 decisive 75% | buffer 200000 steps 156736 | 119.1 g/min eta 1.8h
[87375/100000] loss 1.474 (pi 1.370 v 0.085 q 0.013 c 0.014) | plies 101 decisive 76% | buffer 200000 steps 156779 | 119.1 g/min eta 1.8h
[87400/100000] loss 1.477 (pi 1.373 v 0.084 q 0.013 c 0.014) | plies 103 decisive 74% | buffer 200000 steps 156821 | 119.1 g/min eta 1.8h
[87425/100000] loss 1.471 (pi 1.367 v 0.084 q 0.013 c 0.014) | plies 102 decisive 75% | buffer 200000 steps 156861 | 119.1 g/min eta 1.8h
[87450/100000] loss 1.475 (pi 1.371 v 0.084 q 0.013 c 0.014) | plies 103 decisive 74% | buffer 200000 steps 156900 | 119.1 g/min eta 1.8h
[87475/100000] loss 1.476 (pi 1.371 v 0.085 q 0.013 c 0.014) | plies 100 decisive 76% | buffer 200000 steps 156941 | 119.1 g/min eta 1.8h
[87500/100000] loss 1.475 (pi 1.370 v 0.084 q 0.013 c 0.014) | plies 102 decisive 74% | buffer 200000 steps 156984 | 119.1 g/min eta 1.7h
[87525/100000] loss 1.480 (pi 1.376 v 0.084 q 0.013 c 0.014) | plies 103 decisive 74% | buffer 200000 steps 157024 | 119.2 g/min eta 1.7h
[87550/100000] loss 1.481 (pi 1.377 v 0.084 q 0.013 c 0.014) | plies 105 decisive 71% | buffer 200000 steps 157070 | 119.2 g/min eta 1.7h
[87575/100000] loss 1.477 (pi 1.372 v 0.084 q 0.013 c 0.014) | plies 106 decisive 70% | buffer 200000 steps 157116 | 119.1 g/min eta 1.7h
[87600/100000] loss 1.479 (pi 1.374 v 0.085 q 0.013 c 0.014) | plies 105 decisive 72% | buffer 200000 steps 157157 | 119.1 g/min eta 1.7h
[87625/100000] loss 1.478 (pi 1.373 v 0.085 q 0.013 c 0.014) | plies 104 decisive 73% | buffer 200000 steps 157197 | 119.1 g/min eta 1.7h
[87650/100000] loss 1.481 (pi 1.377 v 0.085 q 0.013 c 0.014) | plies 106 decisive 70% | buffer 200000 steps 157247 | 119.2 g/min eta 1.7h
[87675/100000] loss 1.479 (pi 1.373 v 0.086 q 0.013 c 0.014) | plies 107 decisive 70% | buffer 200000 steps 157291 | 119.2 g/min eta 1.7h
[87700/100000] loss 1.477 (pi 1.371 v 0.086 q 0.013 c 0.014) | plies 107 decisive 72% | buffer 200000 steps 157336 | 119.1 g/min eta 1.7h
[87725/100000] loss 1.470 (pi 1.364 v 0.086 q 0.013 c 0.014) | plies 106 decisive 71% | buffer 200000 steps 157375 | 119.2 g/min eta 1.7h
[87750/100000] loss 1.471 (pi 1.364 v 0.086 q 0.013 c 0.014) | plies 105 decisive 74% | buffer 200000 steps 157417 | 119.1 g/min eta 1.7h
[87775/100000] loss 1.470 (pi 1.363 v 0.086 q 0.013 c 0.014) | plies 106 decisive 72% | buffer 200000 steps 157462 | 119.1 g/min eta 1.7h
[87800/100000] loss 1.478 (pi 1.372 v 0.086 q 0.013 c 0.014) | plies 106 decisive 71% | buffer 200000 steps 157502 | 119.2 g/min eta 1.7h
[87825/100000] loss 1.474 (pi 1.369 v 0.086 q 0.013 c 0.014) | plies 108 decisive 68% | buffer 200000 steps 157545 | 119.2 g/min eta 1.7h
[87850/100000] loss 1.474 (pi 1.368 v 0.085 q 0.013 c 0.014) | plies 106 decisive 70% | buffer 200000 steps 157587 | 119.2 g/min eta 1.7h
[87875/100000] loss 1.476 (pi 1.370 v 0.086 q 0.013 c 0.015) | plies 106 decisive 70% | buffer 200000 steps 157629 | 119.2 g/min eta 1.7h
[87900/100000] loss 1.469 (pi 1.361 v 0.087 q 0.013 c 0.015) | plies 107 decisive 67% | buffer 200000 steps 157673 | 119.2 g/min eta 1.7h
[87925/100000] loss 1.469 (pi 1.361 v 0.087 q 0.013 c 0.015) | plies 108 decisive 68% | buffer 200000 steps 157716 | 119.2 g/min eta 1.7h
[87950/100000] loss 1.460 (pi 1.353 v 0.087 q 0.013 c 0.014) | plies 110 decisive 66% | buffer 200000 steps 157761 | 119.2 g/min eta 1.7h
[87975/100000] loss 1.459 (pi 1.352 v 0.086 q 0.013 c 0.014) | plies 110 decisive 66% | buffer 200000 steps 157807 | 119.2 g/min eta 1.7h
[88000/100000] loss 1.470 (pi 1.363 v 0.087 q 0.013 c 0.014) | plies 110 decisive 66% | buffer 200000 steps 157848 | 119.2 g/min eta 1.7h
  EVAL @88000: q-greedy 3-21-0 | policy-greedy 5-19-0 | search 8-0-0 (eval 26s)
[88025/100000] loss 1.471 (pi 1.364 v 0.086 q 0.013 c 0.015) | plies 108 decisive 68% | buffer 200000 steps 157891 | 119.1 g/min eta 1.7h
[88050/100000] loss 1.468 (pi 1.362 v 0.086 q 0.013 c 0.014) | plies 107 decisive 70% | buffer 200000 steps 157930 | 119.1 g/min eta 1.7h
[88075/100000] loss 1.472 (pi 1.365 v 0.086 q 0.014 c 0.015) | plies 107 decisive 72% | buffer 200000 steps 157972 | 119.1 g/min eta 1.7h
[88100/100000] loss 1.473 (pi 1.366 v 0.087 q 0.013 c 0.014) | plies 106 decisive 74% | buffer 200000 steps 158016 | 119.2 g/min eta 1.7h
[88125/100000] loss 1.476 (pi 1.368 v 0.087 q 0.013 c 0.015) | plies 105 decisive 74% | buffer 200000 steps 158059 | 119.2 g/min eta 1.7h
[88150/100000] loss 1.473 (pi 1.364 v 0.087 q 0.013 c 0.015) | plies 103 decisive 76% | buffer 200000 steps 158101 | 119.2 g/min eta 1.7h
[88175/100000] loss 1.470 (pi 1.361 v 0.087 q 0.013 c 0.015) | plies 103 decisive 77% | buffer 200000 steps 158142 | 119.2 g/min eta 1.7h
[88200/100000] loss 1.470 (pi 1.362 v 0.087 q 0.013 c 0.015) | plies 105 decisive 74% | buffer 200000 steps 158187 | 119.2 g/min eta 1.7h
